Longinus,12|1;3|15;12|2
Lotarius,6|15
Louisa,1|31
Lubentius,10|13;2|6;10|22
Lucanus,10|30;7|20
Lucentia,6|4
Luchesius,4|28
Lucianus,1|3;5|20;6|7;1|7;1|20;5|1
Lucidius,4|26
Luciferus,5|2;5|20
Lucilia,10|31
Lucilius,10|31
Lucille,8|25;7|29
Lucina,6|30
Lucius,12|10;12|1;8|25;4|6;4|15;12|3;10|9;9|1;2|27;3|4;3|15
Lucrecia,11|23
Lucretia,3|11;3|15;1|9
Lucretie,2|11
Luctigernus,4|28
Lucy,11|7;11|15;9|19;1|12;6|1;12|13;9|26
Ludanus,2|12
Ludgerus,3|26;4|24;3|24;10|3
Ludolfus,8|13;3|29;1|2
Ludumila,11|10;9|16
Lugadius,11|2
Lugidianus,8|4
Luglianus,10|23
Luglius,10|23
Luitburga,12|30;2|28
Luke,10|18;10|13;10|17
Lullus,10|16
Luminosa,5|9
Lupentius,10|13;10|22
Lupercius,6|28
Lupercus,10|30;4|16
Luperius,11|15
Lupianus,7|1
Lupicinus,3|21;2|3;12|14;6|23;5|22;6|24;5|31;5|21
Lupinus,4|30;5|4
Lupita,9|27
Lupulus,10|15
Lupus,6|9;10|25;12|2;7|29;6|16;9|1;9|2;9|3;9|5;5|10;4|23;9|25;10|17;3|2;10|19;10|14;1|30;1|27;5|22
Lurocus,2|17
Lusor,11|4;11|1
Lutgardis,6|13;6|16
Luthardus,9|15
Lutrudis,9|22
Lutwinus,9|29
Macaldus,4|25
Macarius,2|28;2|12;5|9;4|10;7|16
Maccalinus,1|21
Maccartinus,8|15
Macduach,10|27
Macedonius,3|13
Machanus,9|28
Macharius,11|12;1|15;1|23;5|1;5|9;4|8;4|10;5|4
Machra,1|6;3|2;5|30;6|11
Macniseus,7|13
Macolda,3|15
Macoratus,8|4
Macrinus,9|17
Mactafledis,3|13
Macutus,11|15
Madalveus,10|4
Madelfridus,10|4
Madelgarius,4|9
Madelgisilus,5|30
Magdalen,10|14;6|16
Magdalupus,12|20
Maginus,8|25
Maglorius,7|9;10|24
Magnentia,11|26
Magnericus,7|25
Magnobodus,10|16
Magnus,8|19;9|6;4|16;11|1;11|3;10|6;2|18;12|13;11|5;8|26
Magorianus,3|15
Maianus,6|1
Maimbodus,1|23
Mainardus,8|14;5|9
Majanus,6|21
Majolus,12|13;5|11;5|17
Majorianus,10|29
Majorinus,6|27
Malachias,11|5;11|3;11|4;11|1;11|2;8|20
Malchus,3|28;8|10
Malehardus,5|11;1|21;1|19
Malrubius,8|27
Mamertinus,9|5;4|20;3|30
Mamertus,5|11
Mamilianus,9|15;3|12;6|16;9|13
Mammas,8|26;8|17
Mammes,8|7;10|10
Mandrianus,8|19
Manechildis,10|14
Manfredus,1|27;1|28
Manirus,12|18
Manius,9|3
Mansuetus,9|3;6|14;2|19;4|25
Mantius,5|21;5|15
Manveus,5|28
Marcel,7|26;3|20;6|29;10|8;10|6;10|7;10|30;9|8;1|16;1|6;3|28;4|9;7|17;10|29;11|1;11|3;11|8;11|26;12|1;12|2;10|9;6|3;9|4
Marcella,1|31
Marcellianus,5|13;6|18;6|17;10|20
Marcellina,7|17
Marciana,11|5;7|12
Marciane,1|9
Marcianus,6|14;8|25;10|17;5|22;10|5;10|4;2|27;3|26;3|27;3|6;7|14
Marcolinus,1|24
Marculfus,5|1
Marcus,1|31;10|4;10|5;3|28;10|8;3|19;10|6;6|14;4|4;4|25;9|21;8|31;10|7;5|18;4|28;6|18;6|17;3|24;5|24;10|22;10|13
Margaret,1|28
Margereta,7|5
Maria,11|10;10|26;11|1;8|7;4|2;4|27;4|4;5|15;5|10;5|13;11|24;9|25;9|19;9|8;7|17;3|28;1|24;6|23;5|5;4|17;11|14
Marianus,9|19;10|11;4|30;11|3;4|20;9|4;8|19;10|28
Marie,4|1
Marina,12|4;6|18;6|17;7|17;7|14;7|19;7|18
Marinus,8|19;1|16;1|1;1|3;11|15;9|3;7|3;7|20;7|16;11|24
Marius,6|2;6|8;12|31;1|16
Marmenia,5|29
Marnanus,3|1
Marnochus,12|30
Marolus,4|23
Marquardus,5|29;2|27;5|6
Marsus,10|4;6|21
Martana,12|10
Martha,7|30;12|17;8|4;8|5;7|28;7|29;7|31;11|14;10|16;10|17;7|26;7|27;7|20;7|19;2|23
Martia,6|20;6|21
Martial,10|13
Martialis,11|9;7|2;6|30;7|1;7|3;7|7;7|8;7|10;10|24;6|16;6|4;6|23;9|28
Martianus,7|1;7|14;7|11;7|7;7|3;7|2
Martin,11|12;6|21;3|20;4|8;5|8;11|15;12|13;11|11;1|31;10|8;10|11;11|3;10|24;12|7;12|1;11|26;11|18;7|5;7|12;7|11;11|10;7|19;7|15;7|4;7|1;8|9;2|11;10|7
Martina,1|1;1|30;6|21;6|20
Martinius,11|17
Martirius,8|15;5|29;11|15
Martius,4|13
Martyria,5|21
Martyrius,1|23
Marus,1|26;6|15
Mary,4|9;4|8
Mastidia,5|7
Maternianus,4|30;7|7
Maternus,9|19;9|13;10|23;9|14;7|18;9|12
Mathalberta,9|7
Mathildis,2|28;2|26;11|4;5|30;5|31
Matrona,3|15
Matronianus,12|14
Mattheus,9|21;1|28;5|6;3|22;3|13;9|20;12|25;9|11
Matthias,9|1;11|16;2|25;3|2;8|11;2|7;2|23;9|5;5|18;3|11;3|3;2|24
Matthius,1|30
Maturinus,5|10;5|13;11|1;11|9
Maud,3|14
Maudetus,11|18
Maura,9|21;7|13;1|15;11|12;11|3;7|3
Maurentius,8|31
Maurice,4|24;9|29;9|22;6|28;2|25;10|13;9|20
Mauricilus,3|31
Maurilius,8|9;9|13;5|16
Maurinus,10|27;8|4;10|13;6|10;10|2;10|26;11|9;11|25
Maurontius,10|18;5|5;1|9;1|8;5|4;10|21
Maurus,10|25;9|4;11|21;11|10;11|22;9|13;1|15;11|8;1|20;6|16;8|22;7|27;12|1;2|4;12|3;1|29
Mausonas,11|1
Maxellendis,11|13
Maxentia,4|30;11|20;11|12
Maxentiolus,12|17
Maxentius,6|26
Maxima,5|16;5|7;8|25;9|2
Maxime,6|25;11|27;11|20;11|19;1|12;1|2;8|20;12|4;11|28;2|7;9|28;6|2;2|21;10|10;10|17;11|18;5|25;8|2;6|12;9|13;1|8;10|20;10|19;10|30;12|16;5|29;7|2;4|14
Maximilian,10|12;9|1
Mazota,12|23;8|21
Medana,11|19;11|12
Medardus,6|8
Mederasma,11|22
Medericus,8|29
Medicus,6|25;5|23;5|16
Medraldus,2|23
Medranus,10|2;7|7
Medulfus,6|1
Megetius,7|16
Megingaudus,10|26
Meginhardus,9|26
Meginradus,1|21;10|6
Meinricus,6|20
Meinulphus,10|5
Meinwerkus,6|5
Mel,2|6
Melanie,12|31
Melanius,4|22;11|6;1|6
Melchiades,1|10;12|7;12|10
Meldanus,2|7
Meletius,12|16
Melior,3|26
Melito,3|10
Mella,3|9
Mellitus,4|24
Melorus,1|3;10|1
Memorius,5|26;9|7
Memorus,2|9
Mendria,8|19
Menedina,5|26
Menelaus,7|22
Mengoldus,2|8
Menna,11|10;10|3;4|2
Mennas,11|16;11|11;11|12
Mennius,8|5;8|7
Menulphus,7|12
Mera,7|20
Merbodus,9|11
Mercurius,11|25;6|15;11|26;11|24;11|27;12|10
Meriadocus,6|7
Merinus,9|15
Merita,9|23;9|22
Mernocus,10|25
Merolilanus,5|18;3|17
Merolus,3|18
Meroveus,10|22
Merwinna,10|29
Messalina,1|23;12|13
Methodius,9|18
Methudius,3|9
Metrannus,1|31
Metronus,5|8
Metropolus,10|8
Michael,4|30;7|5;5|8;4|10
Michaelina,6|19
Michomer,4|30
Milburga,2|23
Mildrada,7|13
Mildwida,1|17
Milejus,1|14
Miletus,9|19
Miliavus,11|5;10|26
Milo,7|16;2|23
Minausa,1|20
Miniatis,10|25
Miocus,11|2
Mirocletis,12|3;11|30
Mirus,5|10
Missolinus,5|24
Mitrius,11|13
Mocholmocus,6|7
Mochulleus,6|12
Mochus,7|9
Moconna,11|9
Mocteus,8|19;3|24
Modanus,11|14;2|4;8|30
Moderamnus,10|22;3|16
Moderatus,8|23;7|1
Modericus,5|10
Modesta,11|4;10|6
Modestinus,2|14;6|10
Modestus,2|24;3|10;6|13;6|15;4|26;11|10;10|15;10|2;2|12
Modoaldus,4|26;5|12
Modwena,9|9
Modwenna,7|6
Moeldodius,5|13
Molagga,1|20
Molocus,6|25
Mombolus,11|18
Mommolenus,10|16
Mommolus,8|8
Mona,10|12
Monaldus,3|15
Monanus,3|1
Monas,3|25
Monegundis,7|2;7|1
Monica,5|4;5|5;2|25;2|26;4|9
Monitor,11|10
Mono,10|18
Montana,10|1;10|24
Montanus,9|20;11|9;6|17;5|17;3|26
Moricus,3|30
Morocus,11|8
Moses,11|25
Moyses,9|4
Muirdebharus,11|3
Mundana,5|31
Munetta,9|4
Munis,12|18
Muranus,3|12
Muredacus,9|1
Muricherodacus,1|17
Musa,4|2
Musca,6|18;6|17
Museus,9|4
Mustia,7|4
Mustiola,7|3;11|26
Nabor,7|11;7|23;6|12;7|12;4|23
Namatius,10|27;11|17;11|2
Namfasius,11|21;11|12
Nanscentus,9|3
Nantarius,10|30
Nantuinus,8|7
Narciscus,3|18;10|29;11|5;8|28
Narnus,8|27
Nassadius,10|26
Natalena,11|5
Natalie,6|17;7|27;8|27;10|20;3|4
Natalius,5|28
Natalus,5|14;5|13
Nathalanus,1|8
Natuitus,7|7
Nazarius,7|27;7|29;11|6;7|28;4|18;5|10;7|12;6|12;1|12;6|19;7|30
Nebridius,2|9
Nectanus,6|17
Nectarius,9|13;5|5;12|9;8|1
Nemesius,10|31;8|25;8|1;12|19
Nennidius,10|12;1|16
Neo,10|20
Neomadia,1|13
Neomedis,2|17
Neomisa,9|2
Neon,1|17;2|10
Neophita,1|4;2|4
Neophyta,4|17
Neophytus,9|1
Neot,10|28
Neotus,7|31
Nepotianus,5|11;10|22
Nera,12|25
Nereus,5|12;5|18
Nessanus,12|1
Nestor,2|26
Nevelonus,7|27
Nicander,6|17
Nicandrus,9|19
Nicasius,12|14;12|12;12|10;11|27;7|23
Nicephorus,5|28;3|1;12|3
Niceta,9|12
Nicetius,12|5;10|1;8|2;2|8;4|2;10|2;5|5
Nicholas,5|9;5|10;12|13;3|21;4|1;12|12;3|22;5|11;5|26;12|6
Nicius,10|25
Nico,3|23
Nicodemus,8|23;3|20
Nicomedes,9|15;9|18;6|4;6|1;9|24;9|16
Nicus,4|18
Nidgarius,10|9;4|1
Nilus,9|26
Ninianus,9|16
Ninnoca,6|4
Nithardus,2|3
Nivardus,9|1
Noel,1|27;8|21;10|31
Noiola,5|30;7|6
Nona,10|30
Nonius,8|14
Nonnosus,9|2;8|19
Nonnus,7|25
Norbert,6|6;7|11
Notburga,1|26;9|14
Notburgis,10|31
Nothelmus,10|17
Novatus,6|20
Numerianus,7|5
Nummus,7|8
Nuncius,10|10
Nunctus,10|22
Nunillonis,10|22;10|21
Nympha,11|10
Obdulia,9|5
Obitius,2|4
Octavius,9|2;10|23;9|3
Oda,2|16;4|20;11|21;10|24;11|27
Odelgerus,2|5
Odilardus,9|14
Odilia,2|16;7|17;3|14;12|13;2|17;1|29
Odilo,1|2;4|19;1|1;5|3;11|13;6|21
Odinonis,1|2
Odo,11|20;3|23;7|7;6|30;6|19;11|19;1|14;6|2;7|4;11|18
Odoricus,1|14
Odorius,5|15
Odrada,11|3
Odranus,7|7;2|19;10|2;10|27
Oduinus,6|24;6|25
Ogmundus,3|3
Olaf,8|3;3|30;8|4;7|29
Olcanus,2|20
Oldegarius,3|6
Oliva,6|3;6|10;3|5;6|11
Oliveria,2|3;1|31
Olla,10|9
Olympiadus,12|1
Olympius,7|26;12|3
Ommo,10|24;10|25
Onesimus,7|31;5|13;2|16
Onesiphorus,9|6
Onnenus,2|27;9|9
Onofleda,12|1
Onuphrius,6|10;6|8;6|11;6|12;6|13
Opilius,10|12;10|1
Opportuna,4|22
Optatianus,7|14
Optatus,11|27;8|31
Opto,6|12
Oranna,9|15
Orestus,10|12
Oriculus,11|18
Orientius,5|1;5|2
Origania,4|8
Orlandus,5|20;9|15
Ormisdas,8|6;8|5
Orontius,8|26;9|2;8|27
Ortarius,4|15;5|21
Ositha,10|7
Osmanna,9|9
Osmundus,12|4;7|16
Ostianus,6|30
Oswaldus,8|5;8|4;2|28;8|31
Oswinus,3|11;8|20
Othgerus,9|10
Othmar,11|17
Othmarus,11|16;10|25
Oudoceus,7|2
Owinus,3|4;7|20
Pachomius,5|14
Pacianus,3|9;3|10
Pacificus,7|10
Paduinus,11|15
Palatiata,7|8;10|1;10|8
Paldo,10|11
Palladia,10|8
Palmatius,10|5;10|4
Pammachius,8|30
Pamphilus,4|28;6|30;9|21;9|7
Panacea,5|1
Pancras,4|3;5|18;5|12
Pandiona,8|26
Pantagathus,4|17
Pantaleon,4|11;7|28;7|29;7|26;6|10;7|27;2|17
Pantalus,10|12
Papia,2|4
Papias,1|29
Papolenus,6|26
Pappolus,11|21
Papulus,11|3
Paracodes,1|1
Paragorius,9|7
Pardulfus,10|6
Pardus,5|26
Parentius,5|21
Paris,8|5
Parisius,6|11
Parmenius,4|22
Parthenius,5|19
Paschal,5|14
Pascharius,7|10
Paschasia,1|9
Paschasius,2|22;2|10;5|31;3|22
Passeria,7|20
Pastor,7|26;3|30;10|7;3|29;8|6
Paterius,2|21
Patermutus,12|16;7|9
Paternianus,7|10;11|13;7|12
Paternius,4|10
Paternus,9|23;9|28;4|15;8|21;4|16;11|12;5|19
Patiens,9|11;1|8
Patientius,5|1
Patorianus,9|1
Patralia,11|17
Patricia,8|25
Patrick,6|9;11|1;6|17;8|24;3|17;3|16;4|11
Patrobas,11|4
Patroclus,1|21;1|19;11|19;6|24;1|31
Patto,3|30
Patusius,10|3
Paul,12|12;2|7;3|4;4|29;4|16;4|22;6|26;6|28;7|19;7|6;6|29;2|13;5|28;3|2;4|17;12|15;10|18;11|14;12|11;8|23;7|9;7|5;1|15;5|17;1|25;3|23;11|1;10|24;10|10;2|1;2|8;3|12;5|31;3|22;6|7
Paula,6|17;1|29;1|27;6|18;2|20;10|29;1|26
Paulianus,2|24;2|14
Pauline,3|14
Paulinus,6|21;6|22;3|30;5|15;9|10;5|4;7|8;10|10;3|4;10|18;5|13;6|20;8|31;1|11;6|7;7|12;1|10;4|29
Pavacius,7|9;7|24
Pavo,4|9
Pax,6|7
Paxentus,9|23
Pega,1|8
Pelagia,10|8;6|12;8|26;10|19
Pelagius,8|28;6|14;8|30;8|31;8|27;9|19;6|26
Pelinus,12|5
Pentecost,5|15
Peregrina,10|5
Peregrinus,7|26;3|20;8|4;7|7;7|28;1|30;2|10;3|27;5|1;5|16;6|3;9|12;6|6;8|1;11|3;11|18
Perfectus,4|18
Pergentinus,6|3
Perpetua,8|4;11|4;3|7;3|8;4|8;3|6
Perpetuus,11|4;4|8;12|30
Peter,6|7
Petranus,1|6
Petrocus,6|4
Petronax,5|6
Petronilla,5|31;7|13;6|6
Petronius,1|10;2|27;10|4;9|6
Peverus,5|14
Phaletrius,11|22;11|23
Phebadius,4|25
Philadelphus,5|10
Philaretus,4|8;4|6
Philastrius,4|9;7|18
Philemon,3|8;11|22
Philibertus,8|23;8|20;8|22
Philip,5|8;5|1;9|2;5|24;6|22;1|9;2|26;4|25;5|3;5|12;2|3;11|28;10|22;9|13
Philippa,7|25
Philipus,6|6
Phillibertus,7|20
Philomena,7|5
Philoronius,2|4
Philosophus,11|9
Photinus,11|1
Piala,3|23
Piatus,10|1;10|29;10|8
Pictus,6|4
Pientia,10|11
Pientius,3|13
Pierius,11|4
Pigmenius,10|31;3|24;2|17
Pilingottus,6|1
Pinnosa,2|28
Pipio,10|7
Pippinus,2|21
Piranus,5|2
Pirminius,7|23;11|3
Pius,5|1
Placida,10|11
Placidius,9|1
Placidus,5|7;7|11;10|5;6|5;5|6
Plautilla,5|20
Plechelmus,7|15
Plegmundus,8|2
Podius,5|28
Policetus,2|13
Polieuctus,1|10
Polycarpus,2|23;1|26;1|10;10|27
Polychronius,2|17
Polycrates,10|26
Polycratus,2|13
Polymnius,5|9
Polyxena,9|23
Poma,8|5;6|27
Pompeus,12|14
Pomponius,5|14
Pomposa,9|19
Pontia,5|20;6|6
Pontiana,2|27
Pontianus,12|2;10|30;7|9;2|20;1|19;1|14;11|12;11|20;11|19
Pontius,11|26;5|14;5|11;3|26
Poppo,6|16;1|25
Porcaria,10|8
Porcarius,6|5;5|31;8|12
Porphyrius,5|4;8|20
Portianus,11|24
Possennus,6|17
Possessor,5|4;12|4
Possidius,5|17;5|16
Potamius,1|31
Potentiana,11|20;5|19;5|26;11|19;4|17
Potentianus,3|8
Potentinus,6|18
Potentus,12|7
Potitus,1|13
Pragmatius,11|20;11|22
Prandotha,9|21;9|20
Praxedes,7|21
Praxedis,4|7
Precordius,2|1
Prejectus,2|26;9|23;1|25;7|12
Prestabilus,5|15
Pretextatus,2|24;4|14
Primaelus,5|15
Primerius,10|22
Primianus,8|31;4|28;2|23
Primitiva,7|23
Primitivus,7|12;4|26
Primus,11|1;6|8;6|9;1|7;5|6
Principinus,11|12
Principius,9|25;9|16
Prisca,1|18
Priscianus,9|16
Priscilla,7|8;1|16
Priscillianus,1|4
Priscus,1|4;2|25;9|2;9|1;6|13;5|9;3|28
Privatus,8|21;7|13;9|28
Proba,9|5;4|28
Probatius,2|4;6|1
Probus,5|26;3|6;11|10;10|6;3|15
Processus,7|7;7|11;7|14;7|3;7|1;7|2
Procopius,7|8;3|25;7|11;4|1;7|4;7|9
Procula,10|13
Proculus,1|1;6|1;8|18;2|16;7|12;11|4;4|14;12|1;4|9;2|17
Proficius,4|24
Profuturus,11|1
Projecticius,8|18
Prooulus,3|23;12|9;3|16
Prosdocimus,11|7
Prosperus,11|28;6|25;7|29;11|24;11|25
Protasius,11|6;11|24;8|4
Prothasia,10|8;5|20
Prothasius,6|18;6|19;3|25;6|16;12|13;6|26
Prothus,6|14
Protus,10|12
Provinus,3|8
Prudence,5|6
Prudentius,10|6;4|6;4|28;4|30;11|14
Psalmodius,3|8;6|13
Ptolomeus,8|24
Publius,2|19;2|20
Pudentius,5|19
Puellae,10|17
Pulcheria,2|18;9|10
Pulchronius,2|17;5|4;4|30
Pumicia,7|27
Pupillus,2|28
Pusinna,4|23
Quadragesimus,10|26
Quadraginta,1|8
Quadratus,8|21
Quarletus,11|20
Quartus,10|7;5|10
Quentin,3|29;10|30;10|4;4|30;9|5;7|13;5|2;11|3;10|31;11|7;2|24
Querelinus,10|11
Quillinius,2|13
Quingesius,12|5
Quinibertus,5|18
Quinidus,2|15
Quinocus,11|6;10|1;4|13
Quintianus,4|1;6|14;11|10
Quintilianus,2|12;4|30;10|27
Quintinianus,11|13;2|12
Quintolinus,3|8
Quintus,9|5;5|10
Quiriacus,3|6;12|19;5|1;4|15;6|17;5|4;2|12;9|20;8|12;8|23
Quiricianus,6|17
Quiricus,11|29
Quirilla,10|28;10|27;5|15;10|29
Quirin,4|30
Quirinus,4|29;10|15;10|20;6|16;10|29;10|27;3|24;3|25;3|27;3|30;3|31;4|30;6|2;6|4;6|7
Quiteria,5|22
Quoamalius,4|15
Quodvultdeuus,10|26
Rachildis,11|23
Racho,1|25;1|28;12|5
Radbodus,11|29;6|25
Radegund,1|30;1|29
Radegundis,8|14;8|7;8|11;8|12;8|13
Radulfus,6|21;12|30;4|30;3|14;8|16
Ragenulfa,7|14
Ragenulfus,11|9;5|27
Ragenutius,6|8
Ragnebertus,6|13;5|16
Rainerius,11|1
Rainerus,4|11
Raingardis,6|24
Ramirus,3|13
Ramuoldus,6|17
Randoaldus,2|21;2|11
Raphael,10|24
Rasianus,1|10
Rasiphus,7|24;7|23
Rasius,5|12
Rastragena,5|13
Ratfridus,12|3;7|22
Rathardus,8|8
Ratho,6|19;6|17
Ratus,3|12
Ravajartus,8|8
Ravellus,7|4
Ravennus,7|24
Ravenosa,12|8
Ravenus,7|23
Raverenus,2|3;6|1
Raymundus,7|3;1|23;2|1;6|21;7|4;1|7
Raynaldus,2|9;1|24
Raynerius,6|11;8|4;12|30;6|17
Reata,9|6
Redemptus,4|8
Redigund,1|29
Regenfledis,11|20;7|1;10|8
Regenswindis,7|15
Regina,6|1;9|6;9|9;6|20;9|5
Reginald,5|7;9|17;8|28
Reginardus,9|18
Reginbaldus,10|13
Reginbertus,12|3
Reginwaldus,8|20;8|21
Regnifridus,9|18
Regula,10|24;10|12;9|11
Regulus,3|30;4|23;3|31;9|1;10|17
Reimbertus,2|4;6|11;3|9
Reineldis,7|16
Reinoldus,1|7
Remaclus,9|3;6|25
Remedius,10|1;1|15
Remigius,1|13;10|28;10|12;10|1;5|7;1|19
Rene,11|12;10|6
Renovatus,3|31
Renula,2|6;3|22
Reolus,9|3;11|26
Reparata,10|8;10|13
Reparatus,10|21
Resignatus,12|1
Respicius,11|10
Restituta,5|1;5|17;5|27
Restitutus,5|29;6|10;11|7
Reverentius,9|12
Reversatus,7|26
Revocatus,5|29
Rheticius,7|26;5|15
Rhodippus,2|2
Ribarius,12|19
Ricfridus,10|5
Richardis,9|18
Richardus,4|3;12|30;6|9;3|25;3|30;9|22;6|14;2|8;6|16;10|5;2|7;1|28
Richarius,4|26;10|9
Richeza,3|21
Richildis,8|23;8|22
Rictrudes,5|12
Rictrudis,10|27;5|5
Rigaldus,10|7
Rigobert,1|4
Rigobertus,1|8;6|14
Rigomerus,8|24;1|17;5|28
Rimerius,8|25
Riocatus,6|21
Riocus,2|12;8|1
Riovennus,8|14
Rita,2|23;9|2;8|27;1|18;8|5;4|13;9|5;8|16;10|25;1|23;6|20;11|16;6|10;7|14;7|15;6|19;7|20;7|19;7|12;10|14;7|13;10|29;2|22;11|23
Ritbertus,9|15
Ritza,8|30
Rivalus,7|15
Rivoarius,9|19
Robert,3|27;9|24;10|1;5|15;8|31
Robustianus,8|31;5|24
Rocky,8|17;8|19;8|23;8|25;3|5;8|20;8|16
Rodanus,4|15
Roderick,3|13
Rodingus,9|17
Rodobaldus,10|12
Rodulfus,8|1;10|17;10|29;11|12;6|26
Rogatianus,5|24
Rogatus,6|10;12|1
Rogellius,9|16
Roger,3|5;4|23;12|30;10|15;3|1;1|5;8|8
Roland,1|16;9|15
Rolendis,5|13
Roman,11|18;8|24;2|28;11|24;11|7;10|24;10|23;10|6;8|9;6|26;5|22;5|17;6|13;4|13
Romana,10|3;2|23;12|16
Romareus,1|16
Romaricus,12|8
Romasius,8|25
Romeius,3|4
Romualdus,2|7;6|19
Romulaldus,6|26
Romulus,2|17;11|1;10|13;12|25;2|9;7|6
Ronanus,5|22;6|1
Ronnius,5|12
Rosa,8|24;9|4;8|30;8|26
Rosaline,7|15;9|4
Rosata,11|29
Rose,3|8
Rosius,5|16
Rosselina,1|17;6|11
Rostagnus,7|23
Rothadius,10|14
Rothaldus,10|22;9|22
Rotrudis,6|22
Rubianus,12|16;11|10
Rudesindus,3|1
Rudolfus,4|17
Ruellinus,2|28
Rufianus,10|25
Rufillus,7|18
Rufina,7|19;6|20;6|21;7|17;7|10
Rufinus,2|28;8|19;7|30;7|24;2|12;6|21;7|14;8|11;6|20;2|9;8|26;7|19
Rufus,11|19;11|14;11|12;11|7;8|27;11|28;5|11;8|26;11|21
Ruggus,11|14
Rumoldus,7|1;10|27;6|24;11|3
Rumonus,10|23;8|30;1|4
Rumpharius,11|18
Rumwoldus,11|3
Ruricus,10|17
Rusticianus,10|17;1|5
Rusticis,4|25
Rusticus,9|24;10|9;4|22;12|4;7|27;10|16;3|12;7|19;10|3;10|8;10|26;8|9;7|25;11|16;6|14;10|14
Sabaudus,11|26
Sabba,1|14
Sabbas,12|5
Sabianus,6|7;9|4
Sabine,1|29;1|30;1|31;10|24;7|20;8|29;3|31;9|4
Sabinianus,1|24;12|23;1|25;6|8;3|2;1|29
Sabinus,1|17;12|9;12|7;12|11;2|21;5|10;7|11;7|9;7|20;12|1;2|4;1|1;2|9;10|15;3|31
Sacerdos,5|5;9|12
Salaberga,9|22
Salarius,10|22
Sallustianus,6|8
Sallustius,5|21
Salman,6|21
Salomea,6|29
Salomes,11|27
Saluncianus,5|27
Salutarius,9|29
Salvator,3|18;1|3
Salvenius,10|17
Salvianus,5|4
Salvinus,9|10;10|12;11|10;9|4
Salvius,9|12;1|11;6|26;10|29;10|28;10|16;5|14;9|10
Salvus,2|10
Sampson,7|28
Sananus,3|8
Sancia,9|3;3|13;6|17;7|15;7|25
Sanctianus,9|6
Sanctinus,10|11;9|22;8|31
Sanctius,8|6
Sanctus,6|5
Sandalius,9|3
Sandradus,8|24
Saphirus,9|6
Sardus,11|16
Sarius,11|23
Sarona,5|28
Satirus,1|12
Sativola,8|1
Saturnia,6|4
Saturnina,5|1;5|20
Saturninus,11|29;10|30;6|6;1|9;6|16;3|7;4|7
Saturus,3|7
Satyrus,8|19;10|12;9|17
Sbigneus,12|10
Scariberga,7|18;10|2
Schetzelo,8|6
Sciabilus,5|27
Scolastica,2|11;2|10;7|11
Scothinus,1|2
Scubilio,4|16
Sebaldus,8|19;11|26;8|25
Sebastian,7|23;1|2;12|9;1|20;1|27
Sebastus,12|7
Sebbus,8|29
Secondinus,7|1
Secunda,7|10;7|17;7|19
Secundellus,4|29;8|1
Secundilla,3|2;5|17
Secundina,1|15;8|1
Secundus,1|13;8|26;6|2;3|28;11|15;3|30;6|1;4|18;5|2;5|21;3|29
Sedulius,2|12
Segolena,7|24
Sellanus,2|10
Sempronia,7|27
Senachus,8|27
Senanus,3|1;3|6;3|8;4|29
Senator,9|18;9|26;9|14;1|7;5|28
Senesius,1|4;4|20;4|9
Senochus,10|24;12|11
Senorina,4|22
Sentia,5|25
Septimus,4|18;9|5;9|22
Seraphin,10|12
Seraphina,9|8;9|9
Serapia,9|3;7|29
Serapio,11|14;10|24;9|12;10|30
Serapion,2|28
Serena,1|30;1|29;8|16
Serenedus,7|21
Serenicus,5|7
Serenus,8|2;10|2;6|28
Serge,10|6;10|7;10|8;9|25;6|7;7|27;9|9;8|14
Serlo,3|3;10|20
Seronius,8|20
Serotinus,9|22
Servandus,10|26;4|12;10|23
Servanus,7|1
Servatius,5|11;6|7;5|14;5|13;6|8
Servideus,9|16;1|13
Servulus,12|23;2|26;5|24
Sethrida,1|10
Seustadius,1|3
Seustius,1|29
Severa,7|20;6|25;1|29
Severianus,1|26;1|25
Severin,7|6;12|2;7|20;7|5;11|14;11|18;8|1;2|1;2|15;2|27;11|1;10|25;10|23;10|22;10|15;11|6;3|24;4|30;8|25;1|11;1|1;8|8;10|1
Sevo,7|9
Sevoldus,9|16;9|17;11|2
Sexburga,7|6
Siacrius,5|23
Siardus,11|1
Sicaria,2|2
Sicarius,3|26;5|2
Sicildis,6|22
Sicius,6|8
Sidney,11|14
Sidronius,7|3;7|1
Siffredus,9|12;11|27
Sigeboto,12|24
Sigfridus,2|15;8|22
Sigilinda,8|30
Siginaldus,1|21
Sigirannus,12|4
Sigisbaldus,7|7;10|26
Sigisbertus,7|11;8|7;9|17;8|17;2|1;10|29
Sigismundus,9|5;5|2;9|27;5|1;10|16;4|30
Sigo,2|10
Sigolinus,10|28
Sigrada,8|4
Siguinus,7|13
Silanus,1|2
Silas,11|28;7|13
Silaus,5|21
Silissa,10|25
Silvanus,6|13;5|5;10|16;9|28;9|23;9|17;9|22;2|10;4|20
Silverius,6|20
Silvestrus,5|10;4|15;4|9;1|2;1|7;12|31
Silvinus,1|26;2|16;2|15;2|17;9|12;2|10
Silvius,3|1;4|23;5|31
Simeon,2|16;7|27;7|26;6|1;2|2;4|21;4|19;10|8;1|5;2|18;2|9
Similinus,6|16
Simon,9|17;9|28;2|3;11|1;9|30;7|18;9|29;4|20;3|27;3|24
Simpertus,10|13;5|1
Simplicianus,8|13;8|16;8|15;5|31
